2022-04-15 19:35:21,654 INFO    wandb_internal:6227 [internal.py:wandb_internal():91] W&B internal server running at pid: 6227, started at: 2022-04-15 19:35:21.641638
2022-04-15 19:35:26,968 INFO    MainThread:6227 [wandb_run.py:_config_callback():787] config_cb None None {'workers': 4, 'epochs': 5, 'batch_size': 4, 'learning_rate': 0.2, 'dropout': 0.01, 'weight_decay': 1e-06, 'momentum': 0.9, 'clip': 1, 'betas': [0.9, 0.98], 'eps': 1e-09, 'loss_fn': 'cross_entropy', 'optimizer': 'adam', 'dmodel': 768, 'nhead': 4, 'dfeedforward': 200, 'nlayers': 3, 'projector': '768-256', 'tokenizer': 'bert-base-multilingual-uncased', 'mbert_out_size': 768, 'checkpoint_dir': 'checkpoint', 'load': 0, 'checkbleu': 5, 'train': True, 'print_freq': 5, 'test_translation': 0, 'ngpus_per_node': 2, 'rank': 0, 'dist_url': 'tcp://localhost:58472', 'world_size': 2}
2022-04-15 19:35:27,399 DEBUG   SenderThread:6227 [sender.py:send():179] send: config
2022-04-15 19:35:27,603 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/conda-environment.yaml
2022-04-15 19:35:27,603 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/wandb-metadata.json
2022-04-15 19:35:27,604 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:35:28,289 INFO    Thread-14 :6227 [upload_job.py:push():133] Uploaded file /tmp/tmpit2mxldiwandb/3l2un8y7-wandb-metadata.json
2022-04-15 19:35:28,309 INFO    Thread-16 :6227 [upload_job.py:push():133] Uploaded file /tmp/tmpit2mxldiwandb/2642x5u1-code/train_translation.py
2022-04-15 19:35:29,248 INFO    Thread-18 :6227 [upload_job.py:push():133] Uploaded file /tmp/tmpit2mxldiwandb/3w1kgl5c-diff.patch
2022-04-15 19:35:29,611 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/config.yaml
2022-04-15 19:35:29,611 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:35:33,612 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:35:42,401 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:35:42,401 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:35:51,746 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:35:57,983 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:35:57,983 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:36:07,625 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:36:09,626 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:36:14,234 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:36:14,234 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:36:22,435 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:36:29,784 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:36:29,784 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:36:45,336 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:36:45,336 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:36:53,115 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:37:00,854 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:37:00,854 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:37:16,412 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:37:16,412 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:37:23,775 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:37:31,915 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:37:31,915 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:37:47,561 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:37:47,562 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:37:54,451 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:38:03,052 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:38:03,052 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:38:15,668 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:38:18,601 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:38:18,601 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:38:25,150 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:38:34,137 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:38:34,138 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:38:49,657 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:38:49,657 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:38:55,860 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:39:05,152 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:39:05,153 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:39:20,952 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:39:20,952 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:39:26,548 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:39:36,524 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:39:36,524 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:39:52,137 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:39:52,138 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:39:57,181 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:40:07,658 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:40:07,658 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:40:21,704 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:40:23,266 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:40:23,267 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:40:27,854 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:40:38,901 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:40:38,901 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:40:54,413 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:40:54,413 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:40:58,482 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:41:09,931 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:41:09,931 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:41:25,494 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:41:25,494 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:41:29,163 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:41:41,013 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:41:41,013 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:41:56,570 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:41:56,570 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:41:59,758 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:42:12,095 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:42:12,095 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:42:25,749 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:42:27,592 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:42:27,592 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:42:30,434 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:42:43,166 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:42:43,166 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:42:58,751 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:42:58,751 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:43:01,144 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:43:14,279 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:43:14,280 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:43:29,854 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:43:29,855 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:43:31,764 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:43:45,403 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:43:45,403 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:44:00,964 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:44:00,965 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:44:02,446 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:44:17,234 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:44:17,234 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:44:29,793 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:44:32,848 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:44:32,848 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:44:33,426 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:44:48,428 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:44:48,428 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:45:03,865 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:45:04,062 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:45:04,062 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:45:19,623 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:45:19,623 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:45:34,533 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:45:35,138 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:45:35,139 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:45:50,645 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:45:50,645 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:46:05,254 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:46:06,221 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:46:06,221 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:46:21,766 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:46:21,766 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:46:35,925 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:46:37,397 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:46:37,397 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:46:37,828 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:46:52,955 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:46:52,955 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:47:06,616 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:47:08,555 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:47:08,555 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:47:24,064 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:47:24,064 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:47:37,263 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:47:39,645 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:47:39,646 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:47:55,185 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:47:55,185 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:48:07,887 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:48:10,707 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:48:10,707 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:48:26,268 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:48:26,269 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:48:38,517 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:48:41,854 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:48:41,854 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:48:43,870 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:48:57,355 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:48:57,355 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:49:09,161 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:49:13,066 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:49:13,066 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:49:28,650 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:49:28,651 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:49:39,887 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:49:44,321 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:49:44,322 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:49:59,888 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:49:59,888 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:50:10,589 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:50:15,420 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:50:15,421 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:50:30,986 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:50:30,987 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:50:41,331 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:50:46,616 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:50:46,617 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:50:47,905 INFO    Thread-12 :6227 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/new/context_enhancement/wandb/run-20220415_193521-231emzap/files/output.log
2022-04-15 19:51:02,176 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:51:02,176 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:51:12,008 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:51:17,725 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:51:17,725 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:51:33,508 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:51:33,508 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:51:42,613 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:51:49,212 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:51:49,212 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:52:04,733 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:52:04,733 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:52:13,263 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:52:20,327 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:52:20,327 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:52:35,877 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:52:35,877 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
2022-04-15 19:52:43,808 DEBUG   SenderThread:6227 [sender.py:send():179] send: stats
2022-04-15 19:52:51,414 DEBUG   HandlerThread:6227 [handler.py:handle_request():124] handle_request: stop_status
2022-04-15 19:52:51,414 DEBUG   SenderThread:6227 [sender.py:send_request():193] send_request: stop_status
