2022-04-09 17:51:51,794 INFO    wandb_internal:14720 [internal.py:wandb_internal():91] W&B internal server running at pid: 14720, started at: 2022-04-09 17:51:51.793927
2022-04-09 17:51:52,928 DEBUG   HandlerThread:14720 [meta.py:_save_patches():169] save patches done
2022-04-09 17:51:52,928 DEBUG   HandlerThread:14720 [meta.py:_save_pip():57] save pip
2022-04-09 17:51:52,928 DEBUG   HandlerThread:14720 [meta.py:_save_pip():71] save pip done
2022-04-09 17:51:52,928 DEBUG   HandlerThread:14720 [meta.py:_save_conda():78] save conda
2022-04-09 17:51:53,825 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/conda-environment.yaml
2022-04-09 17:51:53,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/diff.patch
2022-04-09 17:51:53,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/code/train_translation.py
2022-04-09 17:51:53,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:51:53,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/requirements.txt
2022-04-09 17:51:53,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/code
2022-04-09 17:51:54,259 DEBUG   HandlerThread:14720 [meta.py:_save_conda():86] save conda done
2022-04-09 17:51:54,259 DEBUG   HandlerThread:14720 [meta.py:probe():252] probe done
2022-04-09 17:51:54,261 DEBUG   SenderThread:14720 [sender.py:send():179] send: files
2022-04-09 17:51:54,261 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-metadata.json with policy now
2022-04-09 17:51:54,262 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file code/train_translation.py with policy now
2022-04-09 17:51:54,263 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file diff.patch with policy now
2022-04-09 17:51:54,272 INFO    MainThread:14720 [wandb_run.py:_console_start():1538] atexit reg
2022-04-09 17:51:54,272 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:51:54,272 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:51:54,274 INFO    MainThread:14720 [wandb_run.py:_redirect():1412] redirect: SettingsConsole.WRAP
2022-04-09 17:51:54,274 INFO    MainThread:14720 [wandb_run.py:_redirect():1449] Wrapping output streams.
2022-04-09 17:51:54,274 INFO    MainThread:14720 [wandb_run.py:_redirect():1473] Redirects installed.
2022-04-09 17:51:54,274 INFO    MainThread:14720 [wandb_init.py:init():547] run started, returning control to user process
2022-04-09 17:51:54,276 INFO    MainThread:14720 [wandb_run.py:_config_callback():787] config_cb None None {'workers': 4, 'learning_rate': 0.2, 'dropout': 0.01, 'weight_decay': 1e-06, 'clip': 1, 'betas': [0.9, 0.98], 'eps': 1e-09, 'loss_fn': 'cross_entropy', 'dmodel': 768, 'projector': '768-256', 'tokenizer': 'bert-base-multilingual-uncased', 'mbert_out_size': 768, 'checkpoint_dir': 'checkpoint', 'load': 0, 'checkbleu': 5, 'train': True, 'print_freq': 5, 'test_translation': 0, 'ngpus_per_node': 2, 'rank': 0, 'dist_url': 'tcp://localhost:58472', 'world_size': 2}
2022-04-09 17:51:54,720 DEBUG   SenderThread:14720 [sender.py:send():179] send: config
2022-04-09 17:51:54,825 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/conda-environment.yaml
2022-04-09 17:51:54,825 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-metadata.json
2022-04-09 17:51:54,825 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_created():216] file/dir created: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:51:56,133 INFO    Thread-15 :14720 [upload_job.py:push():133] Uploaded file /tmp/tmp1e33tdlewandb/2ih8faqi-code/train_translation.py
2022-04-09 17:51:56,134 INFO    Thread-14 :14720 [upload_job.py:push():133] Uploaded file /tmp/tmp1e33tdlewandb/hxttd0im-wandb-metadata.json
2022-04-09 17:51:56,135 INFO    Thread-16 :14720 [upload_job.py:push():133] Uploaded file /tmp/tmp1e33tdlewandb/2f1e53ks-diff.patch
2022-04-09 17:51:56,825 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/config.yaml
2022-04-09 17:51:56,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:51:58,826 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:52:00,827 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:52:06,575 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:52:06,575 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:52:06,575 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:52:07,050 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:52:07,050 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:52:09,721 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:52:09,721 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:52:21,053 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:52:21,569 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:52:25,148 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:52:25,149 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:52:40,576 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:52:40,576 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:52:49,874 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:52:49,874 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:52:49,877 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:52:50,064 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:52:52,213 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:52:55,651 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:52:55,651 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:52:55,651 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:52:56,140 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:52:56,140 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:52:56,142 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:53:11,146 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:53:11,596 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:53:11,597 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:53:14,741 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:53:14,741 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:53:14,742 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:53:15,233 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:53:17,233 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:53:23,054 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:53:27,073 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:53:27,074 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:53:35,238 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:53:38,173 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:53:38,173 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:53:38,173 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:53:38,239 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:53:42,499 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:53:42,500 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:53:53,596 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:53:55,247 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:53:57,929 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:53:57,929 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:53:59,413 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:53:59,414 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:53:59,416 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:54:00,253 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:54:13,359 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:54:13,359 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:54:17,258 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:54:20,344 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:54:20,345 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:54:20,346 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:54:21,261 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:54:21,261 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:54:24,527 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:54:28,793 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:54:28,793 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:54:39,266 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:54:44,227 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:54:44,227 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:54:55,062 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:54:59,653 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:54:59,653 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:55:11,338 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:55:11,339 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:55:11,339 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:55:12,278 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:55:15,098 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:55:15,099 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:55:17,278 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:55:17,278 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:55:17,280 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:55:17,281 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:55:25,911 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:55:30,519 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:55:30,519 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:55:33,287 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:55:37,281 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:55:37,281 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:55:37,282 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:55:37,289 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:55:39,290 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:55:45,955 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:55:45,956 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:55:56,468 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:55:57,307 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:56:01,086 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:56:01,086 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:56:01,089 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:56:01,588 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:56:01,589 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:56:01,591 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:56:17,078 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:56:17,078 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:56:19,597 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:56:23,379 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:56:23,379 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:56:23,382 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:56:23,878 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:56:27,343 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:56:32,522 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:56:32,522 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:56:43,960 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:56:46,540 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:56:46,540 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:56:46,541 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:56:47,040 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:56:47,040 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:56:47,961 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:56:47,961 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:56:57,925 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:57:03,390 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:57:03,390 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:57:06,045 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:57:18,853 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:57:18,853 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:57:28,552 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:57:34,280 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:57:34,280 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:57:39,211 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:57:39,211 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:57:39,211 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:57:40,057 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:57:45,145 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:57:45,145 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:57:45,145 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:57:46,061 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:57:49,734 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:57:49,908 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:57:59,325 DEBUG   SenderThread:14720 [sender.py:send():179] send: stats
2022-04-09 17:58:02,065 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:58:05,341 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:58:05,342 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
2022-04-09 17:58:05,789 DEBUG   SenderThread:14720 [sender.py:send():179] send: history
2022-04-09 17:58:05,789 DEBUG   SenderThread:14720 [sender.py:send():179] send: summary
2022-04-09 17:58:05,790 INFO    SenderThread:14720 [sender.py:_save_file():829] saving file wandb-summary.json with policy end
2022-04-09 17:58:06,248 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/wandb-summary.json
2022-04-09 17:58:07,248 INFO    Thread-11 :14720 [dir_watcher.py:_on_file_modified():229] file/dir modified: /home/ivlabs/context_enhancement/context_new/context_enhancement/wandb/run-20220409_175151-z44hpswp/files/output.log
2022-04-09 17:58:20,790 DEBUG   HandlerThread:14720 [handler.py:handle_request():124] handle_request: stop_status
2022-04-09 17:58:20,790 DEBUG   SenderThread:14720 [sender.py:send_request():193] send_request: stop_status
